********************************************************************
*                                                                  *
* Component List (Generic)                                         *
*                                                                  *
* D:\UTENTI\00.LAVORI IN CORSO\METALTRONICA\22-305-0\22-305-0.MAX  *
* Tue May 02 15:20:36 2023                                         *
*                                                                  *
********************************************************************

 REF DES    VALUE            PACKAGE          FOOTPRINT                      X LOC      Y LOC      ROTATION
R42        560R             R                SMD1206                         35.56 mm   13.34 mm  0       
R43        560R             R                SMD1206                         35.56 mm   10.16 mm  0       
R44        4K7              R                SMD0603                         17.78 mm   17.15 mm  180     
R45        4K7              R                SMD0603                         17.78 mm   12.07 mm  180     
R46        100R             R                SMD1206                         16.51 mm   6.35 mm   0       
R47        560R             R                SMD1206                         35.56 mm   3.81 mm   0       
R48        100R             R                SMD1206                         16.51 mm   37.47 mm  0       
R49        68R              R                SMD0603                         90.17 mm   38.10 mm  0       
R50        4K7              R                SMD0603                         17.78 mm   3.81 mm   180     
R51        4K7              R                SMD0603                         17.78 mm   31.75 mm  180     
R52        330R             R                SMD0603                         45.09 mm   23.50 mm  180     
R53        100R             R                SMD1206                         16.51 mm   26.04 mm  180     
R54        100R             R                SMD1206                         59.06 mm   22.23 mm  0       
R55        1K               R                SMD0603                         41.28 mm   27.31 mm  270     
R56        1K               R                SMD0603                         31.75 mm   26.67 mm  90      
R57        4K7              R                SMD0603                         58.42 mm   26.04 mm  0       
R58        330R             R                SMD0603                         31.75 mm   22.86 mm  270     
R59        270R             R                SMD0603                         58.42 mm   27.94 mm  0       
R60        1K               R                SMD0603                         39.37 mm   23.50 mm  270     
R61        1K               R                SMD0603                         45.09 mm   25.40 mm  180     
R62        100R             R                SMD1206                         16.51 mm   22.86 mm  180     
R63        2K2              R                SMD0603                         94.62 mm   19.05 mm  180     
R64        200R             R                SMD0603                         58.42 mm   30.48 mm  0       
TVS1       SMBJ30A          SMBJ_2           SMB-12                          88.27 mm   7.62 mm   0       
TVS2       SMBJ30A          SMBJ_2           SMB-12                          88.27 mm   3.18 mm   0       
TVS3       SMBJ30A          SMBJ_2           SMB-12                          71.12 mm   3.18 mm   180     
TVS4       SMBJ5A           SMBJ_2           SMB-12                          88.27 mm   12.07 mm  0       
TVS5       SMBJ30A          SMBJ_2           SMB-12                          88.27 mm   16.51 mm  0       
TVS6       SMBJ30A          SMBJ_2           SMB-12                          71.12 mm   16.51 mm  180     
TVS7       SMBJ5A           SMBJ_2           SMB-12                          43.82 mm   3.18 mm   180     
TVS8       SMBJ5A           SMBJ_2           SMB-12                          62.87 mm   16.51 mm  0       
TVS9       SMBJ5A           SMBJ_2           SMB-12                          43.82 mm   7.62 mm   180     
TVS10      SMBJ5A           SMBJ_2           SMB-12                          43.82 mm   12.07 mm  180     
TVS11      SMBJ5A           SMBJ_2           SMB-12                          62.87 mm   12.07 mm  0       
TVS12      SMBJ30A          SMBJ_2           SMB-12                          71.12 mm   12.07 mm  180     
TVS13      SMBJ30A          SMBJ_2           SMB-12                          71.12 mm   7.62 mm   180     
U1         TCMT1103         TCMT1101         SSOP4                           73.66 mm   40.64 mm  0       
U2         TCMT1103         TCMT1101         SSOP4                           81.28 mm   40.64 mm  0       
U3         TCMT1103         TCMT1101         SSOP4                           77.47 mm   40.64 mm  0       
U4         TCMT1103         TCMT1101         SSOP4                           25.40 mm   46.36 mm  270     
U5         TCMT1103         TCMT1101         SSOP4                           25.40 mm   53.98 mm  90      
U6         TCMT1103         TCMT1101         SSOP4                           25.40 mm   57.79 mm  270     
U7         TCMT1103         TCMT1101         SSOP4                           25.40 mm   61.60 mm  270     
U8         TCMT1103         TCMT1101         SSOP4                           25.40 mm   50.17 mm  270     
U9         TCMT1103         TCMT1101         SSOP4                           50.80 mm   31.75 mm  90      
U10        74LVC1G17GV      SN74HCS125PWR_1  SOT753                          36.20 mm   38.10 mm  90      
U11        TCMT1103         TCMT1101         SSOP4                           25.40 mm   42.55 mm  90      
U12        TCMT1103         TCMT1101         SSOP4                           25.40 mm   33.66 mm  270     
U13        TCMT1103         TCMT1101         SSOP4                           50.80 mm   36.20 mm  270     
U14        74LVC1G17GV      SN74HCS125PWR_1  SOT753                          33.66 mm   36.20 mm  270     
U15        74LVC1G17GV      SN74HCS125PWR_1  SOT753                          33.66 mm   32.39 mm  270     
U16        TCMT1103         TCMT1101         SSOP4                           25.40 mm   29.85 mm  270     
U17        TCMT1103         TCMT1101         SSOP4                           50.80 mm   40.64 mm  270     
U18        TCMT1103         TCMT1101         SSOP4                           25.40 mm   6.99 mm   90      
U19        TCMT1103         TCMT1101         SSOP4                           25.40 mm   18.42 mm  90      
U20        TCMT1103         TCMT1101         SSOP4                           25.40 mm   10.80 mm  90      
U21        TCMT1103         TCMT1101         SSOP4                           25.40 mm   14.61 mm  90      
U22        TCMT1103         TCMT1101         SSOP4                           25.40 mm   3.18 mm   90      
U23        CPC1017N         CPC1017          CPC1017N-CLARE                  25.40 mm   38.10 mm  270     
U24        LM317D2T-TR      LM317D2T_0       PG-TO263-2-1                    95.25 mm   30.48 mm  270     
U25        TCMT1103         TCMT1101         SSOP4                           50.80 mm   22.86 mm  270     
U26        74LVC1G17GV      SN74HCS125PWR_1  SOT753                          33.66 mm   28.58 mm  270     
U27        TCMT1103         TCMT1101         SSOP4                           25.40 mm   26.04 mm  270     
U28        TCMT1103         TCMT1101         SSOP4                           50.80 mm   27.31 mm  90      
U29        74LVC1G17GV      SN74HCS125PWR_1  SOT753                          36.20 mm   22.86 mm  90      
U30        TCMT1103         TCMT1101         SSOP4                           25.40 mm   22.23 mm  90      
U31        TSR 0.5-2450     78XX/SIP_3       TSR-0.5-TRACO                   98.43 mm   6.99 mm   180     
